Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;MiljøcenterNavn;Dataleverandør;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Maskevidde (um);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Artsrække;Artsnavn;Stadie;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askevægt (g);Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Annelida";"Heteromastus filiformis";"Ej oplyst";"3";"0,0255";"0,0073";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Annelida";"Spirorbis sp.";"Ej oplyst";"1";"0,0004";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Annelida";"Tubificoides benedii";"Ej oplyst";"1";"0,0004";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Arthropoda";"Jaera albifrons";"Ej oplyst";"1";"0,0013";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"1";"0,0002";"0,0002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Arthropoda";"Gammarus locusta";"Ej oplyst";"1";"0,0077";"0,0016";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"25";"0,0259";"0,005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"31";"0,0994";"0,0188";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Mollusca";"Rissoa membranacea";"Ej oplyst";"1";"0,0206";"0,0125";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Mollusca";"Mytilus edulis";"Ej oplyst";"1";"0,0068";"0,0029";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Mollusca";"Cerastoderma edule";"Ej oplyst";"1";"1,6363";"0,906";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0012";"0,0004";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"33";"2.70";"Haps";"143";"1000";"5442,180";"1150,537";"683132";"6065451";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0042";"0,0012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"33";"2.70";"Haps";"143";"1000";"5442,180";"1150,537";"683132";"6065451";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"1";"0,0004";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"33";"2.70";"Haps";"143";"1000";"5442,180";"1150,537";"683132";"6065451";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"1";"0,0003";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"33";"2.70";"Haps";"143";"1000";"5442,180";"1150,537";"683132";"6065451";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"11";"0,0522";"0,01";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"33";"2.70";"Haps";"143";"1000";"5442,180";"1150,537";"683132";"6065451";"Mollusca";"Mytilus edulis";"Ej oplyst";"4";"0,2477";"0,0792";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Annelida";"Hediste diversicolor";"Ej oplyst";"2";"0,1867";"0,0278";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Annelida";"Polydora cornuta";"Ej oplyst";"6";"0,0071";"0,0013";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"1";"0,0001";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Arthropoda";"Gammarus locusta";"Ej oplyst";"5";"0,0397";"0,0041";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"21";"0,0116";"0,0019";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"19";"0,0654";"0,0087";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Mollusca";"Potamopyrgus antipodarum";"Ej oplyst";"1";"0,009";"0,0047";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Mollusca";"Hydrobia ulvae";"Ej oplyst";"1";"0,0144";"0,011";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Mollusca";"Mytilus edulis";"Ej oplyst";"2";"0,0383";"0,016";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"34";"2.30";"Haps";"143";"1000";"5442,137";"1150,122";"682690";"6065353";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,003";"0,0023";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"35";"2.90";"Haps";"143";"1000";"5442,349";"1150,165";"682720";"6065748";"Annelida";"Platynereis dumerilii";"Ej oplyst";"3";"0,0217";"0,0056";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"35";"2.90";"Haps";"143";"1000";"5442,349";"1150,165";"682720";"6065748";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0047";"0,0004";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"35";"2.90";"Haps";"143";"1000";"5442,349";"1150,165";"682720";"6065748";"Arthropoda";"Jaera albifrons";"Ej oplyst";"1";"0,0015";"0,0006";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"35";"2.90";"Haps";"143";"1000";"5442,349";"1150,165";"682720";"6065748";"Arthropoda";"Gammarus locusta";"Ej oplyst";"2";"0,0058";"0,0012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"35";"2.90";"Haps";"143";"1000";"5442,349";"1150,165";"682720";"6065748";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"13";"0,0117";"0,0023";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"35";"2.90";"Haps";"143";"1000";"5442,349";"1150,165";"682720";"6065748";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"2";"0,0107";"0,0014";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Annelida";"Nereididae indet.";"Ej oplyst";"6";"0,4804";"0,0774";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Arthropoda";"Idotea balthica";"Ej oplyst";"1";"0,004";"0,0016";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Arthropoda";"Jaera albifrons";"Ej oplyst";"2";"0,003";"0,0007";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"4";"0,0001";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"7";"0,0107";"0,0027";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Mollusca";"Rissoa membranacea";"Ej oplyst";"1";"0,019";"0,0118";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Mollusca";"Mytilus edulis";"Ej oplyst";"4";"0,2192";"0,0712";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"36";"2.40";"Haps";"143";"1000";"5442,276";"1149,875";"682414";"6065600";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0102";"0,0071";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"37";"2.60";"Haps";"143";"1000";"5442,450";"1149,652";"682162";"6065913";"Annelida";"Platynereis dumerilii";"Ej oplyst";"2";"0,0239";"0,0042";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"37";"2.60";"Haps";"143";"1000";"5442,450";"1149,652";"682162";"6065913";"Annelida";"Heteromastus filiformis";"Ej oplyst";"3";"0,0234";"0,0072";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"37";"2.60";"Haps";"143";"1000";"5442,450";"1149,652";"682162";"6065913";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"1";"0,0004";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"37";"2.60";"Haps";"143";"1000";"5442,450";"1149,652";"682162";"6065913";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"18";"0,0239";"0,0053";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.80";"Haps";"143";"1000";"5442,545";"1150,053";"682585";"6066107";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0013";"0,0006";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.80";"Haps";"143";"1000";"5442,545";"1150,053";"682585";"6066107";"Annelida";"Pygospio elegans";"Ej oplyst";"2";"0,0044";"0,0032";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.80";"Haps";"143";"1000";"5442,545";"1150,053";"682585";"6066107";"Annelida";"Heteromastus filiformis";"Ej oplyst";"4";"0,0275";"0,0082";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.80";"Haps";"143";"1000";"5442,545";"1150,053";"682585";"6066107";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"4";"0,0007";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.80";"Haps";"143";"1000";"5442,545";"1150,053";"682585";"6066107";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"11";"0,007";"0,0015";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.80";"Haps";"143";"1000";"5442,545";"1150,053";"682585";"6066107";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"14";"0,0239";"0,0047";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Annelida";"Polydora cornuta";"Ej oplyst";"14";"0,0504";"0,0167";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Annelida";"Pygospio elegans";"Ej oplyst";"7";"0,0185";"0,0159";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Annelida";"Heteromastus filiformis";"Ej oplyst";"8";"0,1486";"0,0366";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Annelida";"Tubificoides benedii";"Ej oplyst";"9";"0,0028";"0,0014";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"1";"0,0001";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"3";"0,0017";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"25";"0,0479";"0,0065";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Mollusca";"Hydrobia ulvae";"Ej oplyst";"3";"0,0178";"0,0125";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Mollusca";"Mytilus edulis";"Ej oplyst";"3";"0,0156";"0,0074";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.10";"Haps";"143";"1000";"5442,715";"1150,562";"683119";"6066444";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0033";"0,0029";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.50";"Haps";"143";"1000";"5442,892";"1150,858";"683423";"6066785";"Annelida";"Polydora cornuta";"Ej oplyst";"2";"0,0103";"0,002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.50";"Haps";"143";"1000";"5442,892";"1150,858";"683423";"6066785";"Annelida";"Spirorbis sp.";"Ej oplyst";"26";"0,0358";"0,0229";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.50";"Haps";"143";"1000";"5442,892";"1150,858";"683423";"6066785";"Arthropoda";"Idotea balthica";"Ej oplyst";"1";"0,0093";"0,0012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
